Code,Name,State,CBSA Code,Wage Index
17130,"Clay", Kansas  ,99917,0.7997
17140,"Cloud", Kansas  ,99917,0.7997
17150,"Coffey", Kansas  ,99917,0.7997
17160,"Comanche", Kansas  ,99917,0.7997
17170,"Cowley", Kansas  ,99917,0.7997
17180,"Crawford", Kansas  ,99917,0.7997
17190,"Decatur", Kansas  ,99917,0.7997
17200,"Dickinson", Kansas  ,99917,0.7997
17230,"Edwards", Kansas  ,99917,0.7997
17240,"Elk", Kansas  ,99917,0.7997
17250,"Ellis", Kansas ,99917,0.7997
17260,"Ellsworth", Kansas  ,99917,0.7997
17270,"Finney", Kansas  ,99917,0.7997
17280,"Ford", Kansas  ,99917,0.7997
17310,"Gove", Kansas  ,99917,0.7997
17320,"Graham", Kansas  ,99917,0.7997
17330,"Grant", Kansas  ,99917,0.7997
17340,"Gray", Kansas  ,99917,0.7997
17350,"Greeley", Kansas  ,99917,0.7997
17360,"Greenwood", Kansas  ,99917,0.7997
17370,"Hamilton", Kansas  ,99917,0.7997
17380,"Harper", Kansas  ,99917,0.7997
17391,"Haskell", Kansas  ,99917,0.7997
17410,"Hodgeman", Kansas  ,99917,0.7997
17440,"Jewell", Kansas  ,99917,0.7997
17451,"Kearny", Kansas  ,99917,0.7997
17470,"Kingman", Kansas  ,99917,0.7997
17480,"Kiowa", Kansas  ,99917,0.7997
17490,"Labette", Kansas  ,99917,0.7997
17500,"Lane", Kansas  ,99917,0.7997
17520,"Lincoln", Kansas  ,99917,0.7997
17540,"Logan", Kansas  ,99917,0.7997
17550,"Lyon", Kansas  ,99917,0.7997
17570,"Marion", Kansas  ,99917,0.7997
17580,"Marshall", Kansas  ,99917,0.7997
17560,"Mc Pherson", Kansas  ,99917,0.7997
17590,"Meade", Kansas  ,99917,0.7997
17610,"Mitchell", Kansas  ,99917,0.7997
17620,"Montgomery", Kansas  ,99917,0.7997
17630,"Morris", Kansas  ,99917,0.7997
17640,"Morton", Kansas  ,99917,0.7997
17650,"Nemaha", Kansas  ,99917,0.7997
17660,"Neosho", Kansas  ,99917,0.7997
17670,"Ness", Kansas  ,99917,0.7997
17680,"Norton", Kansas  ,99917,0.7997
17700,"Osborne", Kansas  ,99917,0.7997
17710,"Ottawa", Kansas  ,99917,0.7997
17720,"Pawnee", Kansas  ,99917,0.7997
17730,"Phillips", Kansas ,99917,0.7997
17750,"Pratt", Kansas  ,99917,0.7997
17760,"Rawlins", Kansas  ,99917,0.7997
17770,"Reno", Kansas  ,99917,0.7997
17780,"Republic", Kansas  ,99917,0.7997
17790,"Rice", Kansas  ,99917,0.7997
17810,"Rooks", Kansas  ,99917,0.7997
17820,"Rush", Kansas  ,99917,0.7997
17830,"Russell", Kansas  ,99917,0.7997
17840,"Saline", Kansas  ,99917,0.7997
17841,"Scott", Kansas  ,99917,0.7997
17870,"Seward", Kansas  ,99917,0.7997
17890,"Sheridan", Kansas  ,99917,0.7997
17900,"Sherman", Kansas  ,99917,0.7997
17910,"Smith", Kansas  ,99917,0.7997
17920,"Stafford", Kansas  ,99917,0.7997
17921,"Stanton", Kansas  ,99917,0.7997
17940,"Stevens", Kansas  ,99917,0.7997
17960,"Thomas", Kansas  ,99917,0.7997
17970,"Trego", Kansas  ,99917,0.7997
17981,"Wallace", Kansas ,99917,0.7997
17982,"Washington", Kansas  ,99917,0.7997
17983,"Wichita", Kansas  ,99917,0.7997
17984,"Wilson", Kansas  ,99917,0.7997
17985,"Woodson", Kansas  ,99917,0.7997
18000,"Adair", Kentucky,50054,0.7877
18010,"Allen", Kentucky,50054,0.7877
18020,"Anderson", Kentucky,50054,0.7877
18030,"Ballard", Kentucky,50054,0.7877
18040,"Barren", Kentucky,50054,0.7877
18050,"Bath", Kentucky,50054,0.7877
18060,"Bell", Kentucky,50054,0.7877
18100,"Boyle", Kentucky,50054,0.7877
18120,"Breathitt", Kentucky,50054,0.7877
18130,"Breckinridge", Kentucky,50054,0.7877
18150,"Butler", Kentucky,50054,0.7877
18160,"Caldwell", Kentucky,50054,0.7877
18170,"Calloway", Kentucky,50054,0.7877
18190,"Carlisle", Kentucky,50054,0.7877
18191,"Carroll", Kentucky,50054,0.7877
18210,"Carter", Kentucky,50243,0.7877
18220,"Casey", Kentucky,50054,0.7877
18250,"Clay", Kentucky,50054,0.7877
18260,"Clinton", Kentucky,50054,0.7877
18270,"Crittenden", Kentucky,50054,0.7877
18271,"Cumberland", Kentucky,50054,0.7877
18310,"Elliott", Kentucky,50054,0.7877
18320,"Estill", Kentucky,50054,0.7877
18340,"Fleming", Kentucky,50054,0.7877
18350,"Floyd", Kentucky,50054,0.7877
18360,"Franklin", Kentucky,50054,0.7877
18361,"Fulton", Kentucky,50054,0.7877
18390,"Garrard", Kentucky,50054,0.7877
18410,"Graves", Kentucky,50054,0.7877
18420,"Grayson", Kentucky,50054,0.7877
18421,"Green", Kentucky,50054,0.7877
18470,"Harlan", Kentucky,50054,0.7877
18480,"Harrison", Kentucky,50054,0.7877
18490,"Hart", Kentucky,50054,0.7877
18511,"Hickman", Kentucky,50054,0.7877
18530,"Hopkins", Kentucky,50054,0.7877
18540,"Jackson", Kentucky,50054,0.7877
18570,"Johnson", Kentucky,50054,0.7877
18590,"Knott", Kentucky,50054,0.7877
18600,"Knox", Kentucky,50054,0.7877
18620,"Laurel", Kentucky,50054,0.7877
18630,"Lawrence", Kentucky,50054,0.7877
18640,"Lee", Kentucky,50054,0.7877
18650,"Leslie", Kentucky,50054,0.7877
18660,"Letcher", Kentucky,50054,0.7877
18670,"Lewis", Kentucky,50054,0.7877
18680,"Lincoln", Kentucky,50054,0.7877
18690,"Livingston", Kentucky,50054,0.7877
18700,"Logan", Kentucky,50054,0.7877
18710,"Lyon", Kentucky,50054,0.7877
18750,"Madison", Kentucky,50262,0.7877
18760,"Magoffin", Kentucky,50054,0.7877
18770,"Marion", Kentucky,50054,0.7877
18780,"Marshall", Kentucky,50054,0.7877
18790,"Martin", Kentucky,50054,0.7877
18800,"Mason", Kentucky,50054,0.7877
18720,"Mc Cracken", Kentucky,50054,0.7877
18730,"Mc Creary", Kentucky,50054,0.7877
18802,"Menifee", Kentucky,50054,0.7877
18830,"Mercer", Kentucky,50054,0.7877
18831,"Metcalfe", Kentucky,50054,0.7877
18850,"Monroe", Kentucky,50054,0.7877
18860,"Montgomery", Kentucky,50054,0.7877
18861,"Morgan", Kentucky,50054,0.7877
18880,"Muhlenberg", Kentucky,50054,0.7877
18900,"Nicholas", Kentucky,50054,0.7877
18910,"Ohio", Kentucky,50054,0.7877
18930,"Owen", Kentucky,50054,0.7877
18931,"Owsley", Kentucky,50054,0.7877
18960,"Perry", Kentucky,50054,0.7877
18970,"Pike", Kentucky,50054,0.7877
18971,"Powell", Kentucky,50054,0.7877
18972,"Pulaski", Kentucky,50054,0.7877
18973,"Robertson", Kentucky,50054,0.7877
18974,"Rockcastle", Kentucky,50054,0.7877
18975,"Rowan", Kentucky,50054,0.7877
18976,"Russell", Kentucky,50054,0.7877
18979,"Simpson", Kentucky,50054,0.7877
18981,"Taylor", Kentucky,50054,0.7877
18982,"Todd", Kentucky,50054,0.7877
18985,"Union", Kentucky,50054,0.7877
18987,"Washington", Kentucky,50054,0.7877
18988,"Wayne", Kentucky,50054,0.7877
18990,"Whitley", Kentucky,50054,0.7877
18991,"Wolfe", Kentucky,50054,0.7877
19000,"Acadia", Louisiana  ,50256,0.7718
19010,"Allen", Louisiana  ,50060,0.7718
19030,"Assumption", Louisiana  ,50060,0.7718
19040,"Avoyelles", Louisiana  ,50060,0.7718
19050,"Beauregard", Louisiana  ,50060,0.7718
19060,"Bienville", Louisiana  ,50060,0.7718
19100,"Caldwell", Louisiana  ,50060,0.7718
19120,"Catahoula", Louisiana  ,50060,0.7718
19130,"Claiborne", Louisiana  ,50060,0.7718
19140,"Concordia", Louisiana  ,50060,0.7718
19170,"East Carroll", Louisiana  ,50060,0.7718
19190,"Evangeline", Louisiana  ,50060,0.7718
19200,"Franklin", Louisiana  ,50060,0.7718
19220,"Iberia", Louisiana  ,50060,0.7718
19240,"Jackson", Louisiana  ,50060,0.7718
19260,"Jefferson Davis", Louisiana  ,50060,0.7718
19290,"La Salle", Louisiana  ,50060,0.7718
19300,"Lincoln", Louisiana  ,50060,0.7718
19320,"Madison", Louisiana  ,50060,0.7718
19330,"Morehouse", Louisiana  ,50060,0.7718
19340,"Natchitoches", Louisiana  ,50060,0.7718
19400,"Red River", Louisiana  ,50060,0.7718
19410,"Richland", Louisiana  ,50060,0.7718
19420,"Sabine", Louisiana  ,50060,0.7718
19460,"St James", Louisiana  ,50286,0.7718
19480,"St Landry", Louisiana  ,50256,0.7718
19500,"St Mary", Louisiana  ,50060,0.7718
19520,"Tangipahoa", Louisiana  ,50060,0.7718
19530,"Tensas", Louisiana  ,50060,0.7718
19560,"Vermilion", Louisiana  ,50060,0.7718
19570,"Vernon", Louisiana  ,50060,0.7718
19580,"Washington", Louisiana  ,50060,0.7718
19590,"Webster", Louisiana  ,50329,0.7718
19610,"West Carroll", Louisiana  ,50060,0.7718
19630,"Winn", Louisiana  ,50060,0.7718
20010,"Aroostook", Maine  ,99920,0.8300
20030,"Franklin", Maine  ,99920,0.8300
20040,"Hancock", Maine  ,99920,0.8300
20050,"Kennebec", Maine  ,99920,0.8300
20060,"Knox", Maine  ,99920,0.8300
20070,"Lincoln", Maine  ,99920,0.8300
20080,"Oxford", Maine  ,99920,0.8300
20100,"Piscataquis", Maine  ,99920,0.8300
20120,"Somerset", Maine  ,99920,0.8300
20130,"Waldo", Maine  ,99920,0.8300
20140,"Washington", Maine  ,99920,0.8300
21050,"Caroline", Maryland  ,99921,0.8797
21090,"Dorchester", Maryland  ,99921,0.8797
21110,"Garrett", Maryland  ,99921,0.8797
21140,"Kent", Maryland  ,99921,0.8797
21180,"St Marys", Maryland  ,99921,0.8797
21200,"Talbot", Maryland  ,99921,0.8797
21230,"Worcester", Maryland  ,99921,0.8797
22030,"Dukes", Massachusetts  ,99922,1.3540
22120,"Nantucket", Massachusetts  ,99922,1.3540
23000,"Alcona", Michigan  ,50067,0.8387
23010,"Alger", Michigan  ,50067,0.8387
23020,"Allegan", Michigan  ,50231,0.8387
23030,"Alpena", Michigan  ,50067,0.8387
23040,"Antrim", Michigan  ,50067,0.8387
23050,"Arenac", Michigan  ,50067,0.8387
23060,"Baraga", Michigan  ,50067,0.8387
23090,"Benzie", Michigan  ,50067,0.8387
23110,"Branch", Michigan  ,50067,0.8387
23140,"Charlevoix", Michigan  ,50067,0.8387
23150,"Cheboygan", Michigan  ,50067,0.8387
23160,"Chippewa", Michigan  ,50067,0.8387
23170,"Clare", Michigan  ,50067,0.8387
23190,"Crawford", Michigan  ,50067,0.8387
23200,"Delta", Michigan  ,50067,0.8387
23210,"Dickinson", Michigan  ,50067,0.8387
23230,"Emmet", Michigan  ,50067,0.8387
23250,"Gladwin", Michigan  ,50067,0.8387
23260,"Gogebic", Michigan  ,50067,0.8387
23270,"Grand Traverse", Michigan  ,50067,0.8387
23280,"Gratiot", Michigan  ,50067,0.8387
23290,"Hillsdale", Michigan  ,50067,0.8387
23300,"Houghton", Michigan  ,50067,0.8387
23310,"Huron", Michigan  ,50067,0.8387
23340,"Iosco", Michigan  ,50067,0.8387
23350,"Iron", Michigan  ,50067,0.8387
23360,"Isabella", Michigan  ,50067,0.8387
23390,"Kalkaska", Michigan  ,50067,0.8387
23410,"Keweenaw", Michigan  ,50067,0.8387
23420,"Lake", Michigan  ,50067,0.8387
23440,"Leelanau", Michigan  ,50067,0.8387
23450,"Lenawee", Michigan  ,50170,0.8387
23470,"Luce", Michigan  ,50067,0.8387
23480,"Mackinac", Michigan  ,50067,0.8387
23500,"Manistee", Michigan  ,50067,0.8387
23510,"Marquette", Michigan  ,50067,0.8387
23520,"Mason", Michigan  ,50067,0.8387
23530,"Mecosta", Michigan  ,50067,0.8387
23540,"Menominee", Michigan  ,50067,0.8387
23550,"Midland", Michigan  ,50316,0.8387
23560,"Missaukee", Michigan  ,50067,0.8387
23580,"Montcalm", Michigan  ,50067,0.8387
23590,"Montmorency", Michigan  ,50067,0.8387
23630,"Oceana", Michigan  ,50067,0.8387
23640,"Ogemaw", Michigan  ,50067,0.8387
23650,"Ontonagon", Michigan  ,50067,0.8387
23660,"Osceola", Michigan  ,50067,0.8387
23670,"Oscoda", Michigan  ,50067,0.8387
23680,"Otsego", Michigan  ,50067,0.8387
23700,"Presque Isle", Michigan  ,50067,0.8387
23710,"Roscommon", Michigan  ,50067,0.8387
23750,"Sanilac", Michigan  ,50067,0.8387
23760,"Schoolcraft", Michigan  ,50067,0.8387
23770,"Shiawassee", Michigan  ,50067,0.8387
23740,"St Joseph", Michigan  ,50067,0.8387
23780,"Tuscola", Michigan  ,50067,0.8387
23830,"Wexford", Michigan  ,50067,0.8387
24000,"Aitkin", Minnesota  ,99924,0.9053
24020,"Becker", Minnesota  ,99924,0.9053
24030,"Beltrami", Minnesota  ,99924,0.9053
24050,"Big Stone", Minnesota  ,99924,0.9053
24070,"Brown", Minnesota  ,99924,0.9053
24100,"Cass", Minnesota  ,99924,0.9053
24110,"Chippewa", Minnesota  ,99924,0.9053
24140,"Clearwater", Minnesota  ,99924,0.9053
24150,"Cook", Minnesota  ,99924,0.9053
24160,"Cottonwood", Minnesota  ,99924,0.9053
24170,"Crow Wing", Minnesota  ,99924,0.9053
24200,"Douglas", Minnesota  ,99924,0.9053
24210,"Faribault", Minnesota  ,99924,0.9053
24220,"Fillmore", Minnesota  ,99924,0.9053
24230,"Freeborn", Minnesota  ,99924,0.9053
24240,"Goodhue", Minnesota  ,99924,0.9053
24250,"Grant", Minnesota  ,99924,0.9053
24280,"Hubbard", Minnesota  ,99924,0.9053
24300,"Itasca", Minnesota  ,99924,0.9053
24310,"Jackson", Minnesota  ,99924,0.9053
24320,"Kanabec", Minnesota  ,99924,0.9053
24330,"Kandiyohi", Minnesota  ,99924,0.9053
24340,"Kittson", Minnesota  ,99924,0.9053
24350,"Koochiching", Minnesota  ,99924,0.9053
24360,"Lac Qui Parle", Minnesota  ,99924,0.9053
24370,"Lake", Minnesota  ,99924,0.9053
24380,"Lake Of Woods", Minnesota  ,99924,0.9053
24390,"Le Sueur", Minnesota  ,99924,0.9053
24400,"Lincoln", Minnesota  ,99924,0.9053
24410,"Lyon", Minnesota  ,99924,0.9053
24430,"Mahnomen", Minnesota  ,99924,0.9053
24440,"Marshall", Minnesota  ,99924,0.9053
24450,"Martin", Minnesota  ,99924,0.9053
24420,"Mc Leod", Minnesota  ,99924,0.9053
24460,"Meeker", Minnesota  ,99924,0.9053
24470,"Mille Lacs", Minnesota  ,99924,0.9053
24480,"Morrison", Minnesota  ,99924,0.9053
24490,"Mower", Minnesota  ,99924,0.9053
24500,"Murray", Minnesota  ,99924,0.9053
24520,"Nobles", Minnesota  ,99924,0.9053
24530,"Norman", Minnesota  ,99924,0.9053
24550,"Otter Tail", Minnesota  ,99924,0.9053
24560,"Pennington", Minnesota  ,99924,0.9053
24570,"Pine", Minnesota  ,99924,0.9053
24580,"Pipestone", Minnesota  ,99924,0.9053
24600,"Pope", Minnesota  ,99924,0.9053
24620,"Red Lake", Minnesota  ,99924,0.9053
24630,"Redwood", Minnesota  ,99924,0.9053
24640,"Renville", Minnesota  ,99924,0.9053
24650,"Rice", Minnesota  ,99924,0.9053
24660,"Rock", Minnesota  ,99924,0.9053
24670,"Roseau", Minnesota  ,99924,0.9053
24710,"Sibley", Minnesota  ,99924,0.9053
24730,"Steele", Minnesota  ,99924,0.9053
24740,"Stevens", Minnesota  ,99924,0.9053
24750,"Swift", Minnesota  ,99924,0.9053
24760,"Todd", Minnesota  ,99924,0.9053
24770,"Traverse", Minnesota  ,99924,0.9053
24790,"Wadena", Minnesota  ,99924,0.9053
24800,"Waseca", Minnesota  ,99924,0.9053
24820,"Watonwan", Minnesota  ,99924,0.9053
24830,"Wilkin", Minnesota  ,99924,0.9053
24840,"Winona", Minnesota  ,99924,0.9053
24860,"Yellow Medicine", Minnesota  ,99924,0.9053
25000,"Adams", Mississippi  ,99925,0.7537
25010,"Alcorn", Mississippi  ,99925,0.7537
25020,"Amite", Mississippi  ,99925,0.7537
25030,"Attala", Mississippi  ,99925,0.7537
25040,"Benton", Mississippi  ,99925,0.7537
25050,"Bolivar", Mississippi  ,99925,0.7537
25060,"Calhoun", Mississippi  ,99925,0.7537
25070,"Carroll", Mississippi  ,99925,0.7537
25080,"Chickasaw", Mississippi  ,99925,0.7537
25090,"Choctaw", Mississippi  ,99925,0.7537
25100,"Claiborne", Mississippi  ,99925,0.7537
25110,"Clarke", Mississippi  ,99925,0.7537
25120,"Clay", Mississippi  ,99925,0.7537
25130,"Coahoma", Mississippi  ,99925,0.7537
25150,"Covington", Mississippi  ,99925,0.7537
25180,"Franklin", Mississippi  ,99925,0.7537
25200,"Greene", Mississippi  ,99925,0.7537
25210,"Grenada", Mississippi  ,99925,0.7537
25250,"Holmes", Mississippi  ,99925,0.7537
25260,"Humphreys", Mississippi  ,99925,0.7537
25270,"Issaquena", Mississippi  ,99925,0.7537
25280,"Itawamba", Mississippi  ,99925,0.7537
25300,"Jasper", Mississippi  ,99925,0.7537
25310,"Jefferson", Mississippi  ,99925,0.7537
25320,"Jefferson Davis", Mississippi  ,99925,0.7537
25330,"Jones", Mississippi  ,99925,0.7537
25340,"Kemper", Mississippi  ,99925,0.7537
25350,"Lafayette", Mississippi  ,99925,0.7537
25370,"Lauderdale", Mississippi  ,99925,0.7537
25380,"Lawrence", Mississippi  ,99925,0.7537
25390,"Leake", Mississippi  ,99925,0.7537
25400,"Lee", Mississippi  ,99925,0.7537
25410,"Leflore", Mississippi  ,99925,0.7537
25420,"Lincoln", Mississippi  ,99925,0.7537
25430,"Lowndes", Mississippi  ,99925,0.7537
25450,"Marion", Mississippi  ,99925,0.7537
25470,"Monroe", Mississippi  ,99925,0.7537
25480,"Montgomery", Mississippi  ,99925,0.7537
25490,"Neshoba", Mississippi  ,99925,0.7537
25500,"Newton", Mississippi  ,99925,0.7537
25510,"Noxubee", Mississippi  ,99925,0.7537
25520,"Oktibbeha", Mississippi  ,99925,0.7537
25530,"Panola", Mississippi  ,99925,0.7537
25540,"Pearl River", Mississippi  ,99925,0.7537
25560,"Pike", Mississippi  ,99925,0.7537
25570,"Pontotoc", Mississippi  ,99925,0.7537
25580,"Prentiss", Mississippi  ,99925,0.7537
25590,"Quitman", Mississippi  ,99925,0.7537
25610,"Scott", Mississippi  ,99925,0.7537
25620,"Sharkey", Mississippi  ,99925,0.7537
25640,"Smith", Mississippi  ,99925,0.7537
25660,"Sunflower", Mississippi  ,99925,0.7537
25670,"Tallahatchie", Mississippi  ,99925,0.7537
25690,"Tippah", Mississippi  ,99925,0.7537
25700,"Tishomingo", Mississippi  ,99925,0.7537
25720,"Union", Mississippi  ,99925,0.7537
25730,"Walthall", Mississippi  ,99925,0.7537
25740,"Warren", Mississippi  ,99925,0.7537
25750,"Washington", Mississippi  ,99925,0.7537
25760,"Wayne", Mississippi  ,99925,0.7537
25770,"Webster", Mississippi  ,99925,0.7537
25780,"Wilkinson", Mississippi  ,99925,0.7537
25790,"Winston", Mississippi  ,99925,0.7537
25800,"Yalobusha", Mississippi  ,99925,0.7537
25810,"Yazoo", Mississippi  ,99925,0.7537
26000,"Adair", Missouri  ,99926,0.7622
26020,"Atchison", Missouri  ,99926,0.7622
26030,"Audrain", Missouri  ,99926,0.7622
26040,"Barry", Missouri  ,99926,0.7622
26050,"Barton", Missouri  ,99926,0.7622
26070,"Benton", Missouri  ,99926,0.7622
26110,"Butler", Missouri  ,99926,0.7622
26140,"Camden", Missouri  ,99926,0.7622
26160,"Carroll", Missouri  ,99926,0.7622
26170,"Carter", Missouri  ,99926,0.7622
26190,"Cedar", Missouri  ,99926,0.7622
26200,"Chariton", Missouri  ,99926,0.7622
26220,"Clark", Missouri  ,99926,0.7622
26260,"Cooper", Missouri  ,99926,0.7622
26280,"Dade", Missouri  ,99926,0.7622
26300,"Daviess", Missouri  ,99926,0.7622
26320,"Dent", Missouri  ,99926,0.7622
26330,"Douglas", Missouri  ,99926,0.7622
26340,"Dunklin", Missouri  ,99926,0.7622
26360,"Gasconade", Missouri  ,99926,0.7622
26370,"Gentry", Missouri  ,99926,0.7622
26390,"Grundy", Missouri  ,99926,0.7622
26400,"Harrison", Missouri  ,99926,0.7622
26410,"Henry", Missouri  ,99926,0.7622
26411,"Hickory", Missouri  ,99926,0.7622
26412,"Holt", Missouri  ,99926,0.7622
26450,"Howell", Missouri  ,99926,0.7622
26460,"Iron", Missouri  ,99926,0.7622
26500,"Johnson", Missouri  ,99926,0.7622
26510,"Knox", Missouri  ,99926,0.7622
26520,"Laclede", Missouri  ,99926,0.7622
26540,"Lawrence", Missouri  ,99926,0.7622
26541,"Lewis", Missouri  ,99926,0.7622
26570,"Linn", Missouri  ,99926,0.7622
26580,"Livingston", Missouri  ,99926,0.7622
26600,"Macon", Missouri  ,99926,0.7622
26601,"Madison", Missouri  ,99926,0.7622
26620,"Maries", Missouri  ,99926,0.7622
26630,"Marion", Missouri  ,99926,0.7622
26631,"Mercer", Missouri  ,99926,0.7622
26650,"Miller", Missouri  ,99926,0.7622
26660,"Mississippi", Missouri  ,99926,0.7622
26680,"Monroe", Missouri  ,99926,0.7622
26690,"Montgomery", Missouri  ,99926,0.7622
26700,"Morgan", Missouri  ,99926,0.7622
26710,"New Madrid", Missouri  ,99926,0.7622
26730,"Nodaway", Missouri  ,99926,0.7622
26740,"Oregon", Missouri  ,99926,0.7622
26751,"Ozark", Missouri  ,99926,0.7622
26770,"Pemiscot", Missouri  ,99926,0.7622
26780,"Perry", Missouri  ,99926,0.7622
26790,"Pettis", Missouri  ,99926,0.7622
26800,"Phelps", Missouri  ,99926,0.7622
26810,"Pike", Missouri  ,99926,0.7622
26840,"Pulaski", Missouri  ,99926,0.7622
26850,"Putnam", Missouri  ,99926,0.7622
26860,"Ralls", Missouri  ,99926,0.7622
26870,"Randolph", Missouri  ,99926,0.7622
26881,"Reynolds", Missouri  ,99926,0.7622
26900,"Ripley", Missouri  ,99926,0.7622
26970,"Saline", Missouri  ,99926,0.7622
26980,"Schuyler", Missouri  ,99926,0.7622
26981,"Scotland", Missouri  ,99926,0.7622
26982,"Scott", Missouri  ,99926,0.7622
26983,"Shannon", Missouri  ,99926,0.7622
26984,"Shelby", Missouri  ,99926,0.7622
26911,"St Clair", Missouri  ,99926,0.7622
26930,"St Francois", Missouri  ,99926,0.7622
26960,"Ste Genevieve", Missouri  ,99926,0.7622
26985,"Stoddard", Missouri  ,99926,0.7622
26986,"Stone", Missouri  ,99926,0.7622
26987,"Sullivan", Missouri  ,99926,0.7622
26988,"Taney", Missouri  ,99926,0.7622
26989,"Texas", Missouri  ,99926,0.7622
26990,"Vernon", Missouri  ,99926,0.7622
26993,"Wayne", Missouri  ,99926,0.7622
26995,"Worth", Missouri  ,99926,0.7622
26996,"Wright", Missouri  ,99926,0.7622
27000,"Beaverhead", Montana  ,99927,0.8600
27010,"Big Horn", Montana  ,99927,0.8600
27020,"Blaine", Montana  ,99927,0.8600
27030,"Broadwater", Montana  ,99927,0.8600
27050,"Carter", Montana  ,99927,0.8600
27070,"Chouteau", Montana  ,99927,0.8600
27080,"Custer", Montana  ,99927,0.8600
27090,"Daniels", Montana  ,99927,0.8600
27100,"Dawson", Montana  ,99927,0.8600
27110,"Deer Lodge", Montana  ,99927,0.8600
27120,"Fallon", Montana  ,99927,0.8600
27130,"Fergus", Montana  ,99927,0.8600
27140,"Flathead", Montana  ,99927,0.8600
27150,"Gallatin", Montana  ,99927,0.8600
27160,"Garfield", Montana  ,99927,0.8600
27170,"Glacier", Montana  ,99927,0.8600
27180,"Golden Valley", Montana  ,99927,0.8600
27190,"Granite", Montana  ,99927,0.8600
27200,"Hill", Montana  ,99927,0.8600
27210,"Jefferson", Montana  ,99927,0.8600
27220,"Judith Basin", Montana  ,99927,0.8600
27230,"Lake", Montana  ,99927,0.8600
27240,"Lewis And Clark", Montana  ,99927,0.8600
27250,"Liberty", Montana  ,99927,0.8600
27260,"Lincoln", Montana  ,99927,0.8600
27280,"Madison", Montana  ,99927,0.8600
27270,"Mc Cone", Montana  ,99927,0.8600
27290,"Meagher", Montana  ,99927,0.8600
27300,"Mineral", Montana  ,99927,0.8600
27320,"Musselshell", Montana  ,99927,0.8600
27330,"Park", Montana  ,99927,0.8600
27340,"Petroleum", Montana  ,99927,0.8600
27350,"Phillips", Montana  ,99927,0.8600
27360,"Pondera", Montana  ,99927,0.8600
27370,"Powder River", Montana  ,99927,0.8600
27380,"Powell", Montana  ,99927,0.8600
27390,"Prairie", Montana  ,99927,0.8600
27400,"Ravalli", Montana  ,99927,0.8600
27410,"Richland", Montana  ,99927,0.8600
27420,"Roosevelt", Montana  ,99927,0.8600
27430,"Rosebud", Montana  ,99927,0.8600
27440,"Sanders", Montana  ,99927,0.8600
27450,"Sheridan", Montana  ,99927,0.8600
27460,"Silver Bow", Montana  ,99927,0.8600
27470,"Stillwater", Montana  ,99927,0.8600
27480,"Sweet Grass", Montana  ,99927,0.8600
27490,"Teton", Montana  ,99927,0.8600
27500,"Toole", Montana  ,99927,0.8600
27510,"Treasure", Montana  ,99927,0.8600
27520,"Valley", Montana  ,99927,0.8600
27530,"Wheatland", Montana  ,99927,0.8600
27540,"Wibaux", Montana  ,99927,0.8600
27113,"Yellowstone National Park""", Montana  ,99927,0.8600
28000,"Adams", Nebraska  ,99928,0.8733
28010,"Antelope", Nebraska  ,99928,0.8733
28020,"Arthur", Nebraska  ,99928,0.8733
28030,"Banner", Nebraska  ,99928,0.8733
28040,"Blaine", Nebraska  ,99928,0.8733
28050,"Boone", Nebraska  ,99928,0.8733
28060,"Box Butte", Nebraska  ,99928,0.8733
28070,"Boyd", Nebraska  ,99928,0.8733
28080,"Brown", Nebraska  ,99928,0.8733
28090,"Buffalo", Nebraska  ,99928,0.8733
28100,"Burt", Nebraska  ,99928,0.8733
28110,"Butler", Nebraska  ,99928,0.8733
28130,"Cedar", Nebraska  ,99928,0.8733
28140,"Chase", Nebraska  ,99928,0.8733
28150,"Cherry", Nebraska  ,99928,0.8733
28160,"Cheyenne", Nebraska  ,99928,0.8733
28170,"Clay", Nebraska  ,99928,0.8733
28180,"Colfax", Nebraska  ,99928,0.8733
28190,"Cuming", Nebraska  ,99928,0.8733
28200,"Custer", Nebraska  ,99928,0.8733
28220,"Dawes", Nebraska  ,99928,0.8733
28230,"Dawson", Nebraska  ,99928,0.8733
28240,"Deuel", Nebraska  ,99928,0.8733
28260,"Dodge", Nebraska  ,99928,0.8733
28280,"Dundy", Nebraska  ,99928,0.8733
28290,"Fillmore", Nebraska  ,99928,0.8733
28300,"Franklin", Nebraska  ,99928,0.8733
28310,"Frontier", Nebraska  ,99928,0.8733
28320,"Furnas", Nebraska  ,99928,0.8733
28330,"Gage", Nebraska  ,99928,0.8733
28340,"Garden", Nebraska  ,99928,0.8733
28350,"Garfield", Nebraska  ,99928,0.8733
28360,"Gosper", Nebraska  ,99928,0.8733
28370,"Grant", Nebraska  ,99928,0.8733
28380,"Greeley", Nebraska  ,99928,0.8733
28390,"Hall", Nebraska  ,99928,0.8733
28400,"Hamilton", Nebraska  ,99928,0.8733
28410,"Harlan", Nebraska  ,99928,0.8733
28420,"Hayes", Nebraska  ,99928,0.8733
28430,"Hitchcock", Nebraska  ,99928,0.8733
28440,"Holt", Nebraska  ,99928,0.8733
28450,"Hooker", Nebraska  ,99928,0.8733
28460,"Howard", Nebraska  ,99928,0.8733
28470,"Jefferson", Nebraska  ,99928,0.8733
28480,"Johnson", Nebraska  ,99928,0.8733
