FIELD_NAME,LENGTH,START_POSITION,END_POSITION,RFA_1,RFA_2,RFA_3,RFA_4,RFA_5,RFA_6,RFA_7,RFA_8,RFA_9,RFA_10,DEFAULT_VALUE,DATA_TYPE,FIELD_DESCRIPTION,CONSISTENCY,APPLICABLE_CONDITION_EXPRESSION,DISPLAY_VALUE
M1024_PMT_DIAG_ICD_D4,7,844,850,true,false,true,true,true,false,false,false,false,false,,,"(M1024) Case Mix Diagnosis: Third Secondary, Column 4","1.  This is an optional field and may be left blank.2.  If M1024_PMT_DIAG_ICD_D4 is not blank, M1022_OTH_DIAG3_ICD should be a V-code (byte 2 of M1022_OTH_DIAG3_ICD should be ""V"").*3.  If M1024_PMT_DIAG_ICD_D3 is blank then M1024_PMT_DIAG_D4 must be blank.*4.  If M1022_OTH_DIAG3_ICD is blank, then M1024_PMT_DIAG_ICD_D4 must be blank.",,d4
M1024_PMT_DIAG_ICD_E4,7,851,857,true,false,true,true,true,false,false,false,false,false,,,"(M1024) Case Mix Diagnosis: Fourth Secondary, Column 4","1.  This is an optional field and may be left blank.2.  If M1024_PMT_DIAG_ICD_E4 is not blank, M1022_OTH_DIAG4_ICD should be a V-code (byte 2 of M1022_OTH_DIAG4_ICD should be ""V"").*3.  If M1024_PMT_DIAG_ICD_E3 is blank then M1024_PMT_DIAG_E4 must be blank.*4.  If M1022_OTH_DIAG4_ICD is blank, then M1024_PMT_DIAG_ICD_E4 must be blank.",,e4
M1024_PMT_DIAG_ICD_F4,7,858,864,true,false,true,true,true,false,false,false,false,false,,,"(M1024) Case Mix Diagnosis: Fifth Secondary, Column 4","1.  This is an optional field and may be left blank.2.  If M1024_PMT_DIAG_ICD_F4 is not blank, M1022_OTH_DIAG5_ICD should be a V-code (byte 2 of M1022_OTH_DIAG5_ICD should be ""V"").*3.  If M1024_PMT_DIAG_ICD_F3 is blank then M1024_PMT_DIAG_F4 must be blank.*4.  If M1022_OTH_DIAG5_ICD is blank, then M1024_PMT_DIAG_ICD_F4 must be blank.",,f4
M2200_THER_NEED_NUM,3,865,867,true,false,true,true,true,false,false,false,false,false,,N,(M2200) Therapy Need: Number of Visits,"*1.  If M2200_THER_NEED_NA=1, then M2200_THER_NEED_NUM must be blank.*2.  If M2200_THER_NEED_NA=0, then M2200_THER_NEED_NUM cannot be blank.",,
M2200_THER_NEED_NA,1,868,868,true,false,true,true,true,false,false,false,false,false,0,,(M2200) Therapy Need: Not Applicable,"*1.  If M2200_THER_NEED_NUM is blank, then M2200_THER_NEED_NA must equal 1.*2.  If M2200_THER_NEED_NUM is not blank, then M2200_THER_NEED_NA must equal 0.",,NA
ITEM_FILLER40,1,869,869,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
M0102_PHYSN_ORDRD_SOCROC_DT,8,870,877,true,false,true,false,false,false,false,false,false,false,,,(M0102) Physician Ordered SOC/ROC Date,"*1.  If this field is not blank, the date entered must be less than or equal to the current date.*2.  If M0102_PHYSN_ORDRD_SOCROC_DT is not blank thenthe following rules apply:      a) M0102_PHYSN_ORDRD_SOCROC_DT_NA must be           skipped (unchecked or 0).      b) M0104_PHYSN_RFRL_DT must be skipped (blank).*3.  This field must be earlier than or equal to each of the following dates (if the date listed below is not blank on the assessment):  -M0030_START_CARE_DT  -M0032_ROC_DT  -M0090_INFO_COMPLETED_DT*4.  This field must be later than or equal to each of the following dates (if the date listed below is not blank on the assessment):  -M1005_INP_DISCHARGE_DT",,
M0102_PHYSN_ORDRD_SOCROC_DT_NA,1,878,878,true,false,true,false,false,false,false,false,false,false,0,,(M0102) Physician Ordered SOC/ROC Date - NA,*1.  If M0102_PHYSN_ORDRD_SOCROC_DT is blank thenM0102_PHYSN_ORDRD_SOCROC_DT_NA must be checked (1).*2.  If M0102_PHYSN_ORDRD_SOCROC_DT is not blank thenthe following rules apply:      a) M0102_PHYSN_ORDRD_SOCROC_DT_NA must be           skipped (unchecked or 0).      b) M0104_PHYSN_RFRL_DT must be skipped (blank).,,NA
M0104_PHYSN_RFRL_DT,8,879,886,true,false,true,false,false,false,false,false,false,false,,,(M0104) Physician Date Of Referral,*1.  If M0102_PHYSN_ORDRD_SOCROC_DT is blank then M0104_PHYSN_RFRL_DT must be less than or equal to the current date.*2.  If M0102_PHYSN_ORDRD_SOCROC_DT is not blank thenthe following rules apply:      a) M0102_PHYSN_ORDRD_SOCROC_DT_NA must be           skipped (unchecked or 0).      b) M0104_PHYSN_RFRL_DT must be skipped (blank).*3.  This field must be earlier than or equal to each of the following dates (if the date listed below is not blank on the assessment):  -M0030_START_CARE_DT  -M0032_ROC_DT  -M0090_INFO_COMPLETED_DT,,
M1000_DC_LTC_14_DA,1,887,887,true,false,true,false,false,false,false,false,false,false,0,,(M1000) Past 14 Days: Dschrgd From LTC NH,*1.  At least one item from M1000_DC_LTC_14_DA through M1000_DC_NONE_14_DA must be equal to 1.*2.  If M1000_DC_NONE_14_DA is equal to 1 then M1000_DC_LTC_14_DA through M1000_DC_OTH_14_DA must all equal 0 (zero).,,1
M1000_DC_IPPS_14_DA,1,888,888,true,false,true,false,false,false,false,false,false,false,0,,(M1000) Past 14 Days: Dschrgd From Short Stay Acute Hospital,*1.  At least one item from M1000_DC_LTC_14_DA through M1000_DC_NONE_14_DA must be equal to 1.*2.  If M1000_DC_NONE_14_DA is equal to 1 then M1000_DC_LTC_14_DA through M1000_DC_OTH_14_DA must all equal 0 (zero).,,3
M1000_DC_LTCH_14_DA,1,889,889,true,false,true,false,false,false,false,false,false,false,0,,(M1000) Past 14 Days: Dschrgd From Long Term Care Hospital,*1.  At least one item from M1000_DC_LTC_14_DA through M1000_DC_NONE_14_DA must be equal to 1.*2.  If M1000_DC_NONE_14_DA is equal to 1 then M1000_DC_LTC_14_DA through M1000_DC_OTH_14_DA must all equal 0 (zero).,,4
M1000_DC_IRF_14_DA,1,890,890,true,false,true,false,false,false,false,false,false,false,0,,(M1000) Past 14 Days: Discharged From Inpatient Rehab Facility,*1.  At least one item from M1000_DC_LTC_14_DA through M1000_DC_NONE_14_DA must be equal to 1.*2.  If M1000_DC_NONE_14_DA is equal to 1 then M1000_DC_LTC_14_DA through M1000_DC_OTH_14_DA must all equal 0 (zero).,,5
M1000_DC_PSYCH_14_DA,1,891,891,true,false,true,false,false,false,false,false,false,false,0,,(M1000) Past 14 Days: Dschrgd From Psychiatric Hospital Or Unit,*1.  At least one item from M1000_DC_LTC_14_DA through M1000_DC_NONE_14_DA must be equal to 1.*2.  If M1000_DC_NONE_14_DA is equal to 1 then M1000_DC_LTC_14_DA through M1000_DC_OTH_14_DA must all equal 0 (zero).,,6
M1000_DC_OTH_14_DA,1,892,892,true,false,true,false,false,false,false,false,false,false,0,,(M1000) Past 14 Days: Dschrgd From Other,*1.  At least one item from M1000_DC_LTC_14_DA through M1000_DC_NONE_14_DA must be equal to 1.*2.  If M1000_DC_NONE_14_DA is equal to 1 then M1000_DC_LTC_14_DA through M1000_DC_OTH_14_DA must all equal 0 (zero).,,7
M1010_14_DAY_INP3_ICD,7,893,899,true,false,true,false,false,false,false,false,false,false,,,(M1010) Inpatient Stay Within Last 14 Days: ICD Code 3,"*1.  If M1000_DC_NONE_14_DA = 1, then M1005_INP_DISCHARGE_DT through M1012_INP_UK_ICD must be skipped (blank).*2.  If M1000_DC_NONE_14_DA = 0 then the following rules apply:    a).  If M1010_14_DAY_INP2_ICD is blank, then M1010_14_DAY_INP3_ICD must be blank.    b).  If M1010_14_DAY_INP3_ICD is not blank, it cannot equal  M1010_14_DAY_INP2_ICD.*3.  Note that E-codes and V-codes are not allowed in this field; the first character of this field must be blank.",,c
M1010_14_DAY_INP4_ICD,7,900,906,true,false,true,false,false,false,false,false,false,false,,,(M1010) Inpatient Stay Within Last 14 Days: ICD Code 4,"*1.  If M1000_DC_NONE_14_DA = 1, then M1005_INP_DISCHARGE_DT through M1012_INP_UK_ICD must be skipped (blank).*2.  If M1000_DC_NONE_14_DA = 0 then the following rules apply:    a).  If M1010_14_DAY_INP3_ICD is blank, then M1010_14_DAY_INP4_ICD must be blank.    b).  If M1010_14_DAY_INP4_ICD is not blank, it cannot equal  M1010_14_DAY_INP3_ICD.*3.  Note that E-codes and V-codes are not allowed in this field; the first character of this field must be blank.",,d
M1010_14_DAY_INP5_ICD,7,907,913,true,false,true,false,false,false,false,false,false,false,,,(M1010) Inpatient Stay Within Last 14 Days: ICD Code 5,"*1.  If M1000_DC_NONE_14_DA = 1, then M1005_INP_DISCHARGE_DT through M1012_INP_UK_ICD must be skipped (blank).*2.  If M1000_DC_NONE_14_DA = 0 then the following rules apply:    a).  If M1010_14_DAY_INP4_ICD is blank, then M1010_14_DAY_INP5_ICD must be blank.    b).  If M1010_14_DAY_INP5_ICD is not blank, it cannot equal  M1010_14_DAY_INP4_ICD.*3.  Note that E-codes and V-codes are not allowed in this field; the first character of this field must be blank.",,e
M1010_14_DAY_INP6_ICD,7,914,920,true,false,true,false,false,false,false,false,false,false,,,(M1010) Inpatient Stay Within Last 14 Days: ICD Code 6,"*1.  If M1000_DC_NONE_14_DA = 1, then M1005_INP_DISCHARGE_DT through M1012_INP_UK_ICD must be skipped (blank).*2.  If M1000_DC_NONE_14_DA = 0 then the following rules apply:    a).  If M1010_14_DAY_INP5_ICD is blank, then M1010_14_DAY_INP6_ICD must be blank.    b).  If M1010_14_DAY_INP6_ICD is not blank, it cannot equal  M1010_14_DAY_INP5_ICD.*3.  Note that E-codes and V-codes are not allowed in this field; the first character of this field must be blank.",,f
M1012_INP_PRCDR1_ICD,7,921,927,true,false,true,false,false,false,false,false,false,false,,,(M1012) Inpatient ICD Procedure1 Code,"*1.  If M1000_DC_NONE_14_DA = 1, then M1012_INP_PRCDR1_ICD through M1012_INP_UK_ICD must be skipped (blank); otherwise the following rules apply.*2.  If any item M1000_DC_LTC_14_DA through M1000_DC_OTH_14_DA is equal to 1, then one of the following three conditions must be true:   a) At least one item from M1012_INP_PRCDR1_ICD through M1012_INP_PRCDR4_ICD must not be blank, OR   b) M1012_INP_NA_ICD must be equal to 1, OR   c) M1012_INP_UK_ICD must be equal to 1.*3.  If at least one item from M1012_INP_PRCDR1_ICD through M1012_INP_PRCDR4 is not blank, then  M1012_INP_NA_ICD must be equal to 0 and M1012_INP_UK_ICD must be equal to 0.*4.  If M1012_INP_NA_ICD is equal to 1 or M1012_INP_UK_ICD is equal to 1, then M1012_INP_PRCDR1_ICD through M1012_INP_PRCDR4 must be blank.*5.  If M1012_INP_NA_ICD is equal to 1 then M1012_INP_UK_ICD must be equal to 0.*6.  If M1012_INP_UK_ICD is equal to 1, then M1012_INP_NA_ICD must be equal to 0.",,a
M1012_INP_PRCDR2_ICD,7,928,934,true,false,true,false,false,false,false,false,false,false,,,(M1012) Inpatient ICD Procedure2 Code,"*1.  If M1000_DC_NONE_14_DA = 1, then M1012_INP_PRCDR1_ICD through M1012_INP_UK_ICD must be skipped (blank); otherwise the following rules apply.*2.  If any item M1000_DC_LTC_14_DA through M1000_DC_OTH_14_DA is equal to 1, then one of the following three conditions must be true:   a) At least one item from M1012_INP_PRCDR1_ICD through M1012_INP_PRCDR4_ICD must not be blank, OR   b) M1012_INP_NA_ICD must be equal to 1, OR   c) M1012_INP_UK_ICD must be equal to 1.*3.  If M1012_INP_PRCDR1_ICD is blank, then M1012_INP_PRCDR2_ICD must be blank.*4.  If M1012_INP_PRCDR2_ICD is not blank, it cannot equal  M1012_INP_PRCDR1_ICD.  *5.  If at least one item from M1012_INP_PRCDR1_ICD through M1012_INP_PRCDR4 is not blank, then  M1012_INP_NA_ICD must be equal to 0 and M1012_INP_UK_ICD must be equal to 0.*6.  If M1012_INP_NA_ICD is equal to 1 or M1012_INP_UK_ICD is equal to 1, then M1012_INP_PRCDR1_ICD through M1012_INP_PRCDR4 must be blank.*7.  If M1012_INP_NA_ICD is equal to 1 then M1012_INP_UK_ICD must be equal to 0.*8.  If M1012_INP_UK_ICD is equal to 1, then M1012_INP_NA_ICD must be equal to 0.",,b
M1012_INP_PRCDR3_ICD,7,935,941,true,false,true,false,false,false,false,false,false,false,,,(M1012) Inpatient ICD Procedure3 Code,"*1.  If M1000_DC_NONE_14_DA = 1, then M1012_INP_PRCDR1_ICD through M1012_INP_UK_ICD must be skipped (blank); otherwise the following rules apply.*2.  If any item M1000_DC_LTC_14_DA through M1000_DC_OTH_14_DA is equal to 1, then one of the following three conditions must be true:   a) At least one item from M1012_INP_PRCDR1_ICD through M1012_INP_PRCDR4_ICD must not be blank, OR   b) M1012_INP_NA_ICD must be equal to 1, OR   c) M1012_INP_UK_ICD must be equal to 1.*3.  If M1012_INP_PRCDR2_ICD is blank, then M1012_INP_PRCDR3_ICD must be blank.*4.  If M1012_INP_PRCDR3_ICD is not blank, it cannot equal  M1012_INP_PRCDR2_ICD.  *5.  If at least one item from M1012_INP_PRCDR1_ICD through M1012_INP_PRCDR4 is not blank, then  M1012_INP_NA_ICD must be equal to 0 and M1012_INP_UK_ICD must be equal to 0.*6.  If M1012_INP_NA_ICD is equal to 1 or M1012_INP_UK_ICD is equal to 1, then M1012_INP_PRCDR1_ICD through M1012_INP_PRCDR4 must be blank.*7.  If M1012_INP_NA_ICD is equal to 1 then M1012_INP_UK_ICD must be equal to 0.*8.  If M1012_INP_UK_ICD is equal to 1, then M1012_INP_NA_ICD must be equal to 0.",,c
M1012_INP_PRCDR4_ICD,7,942,948,true,false,true,false,false,false,false,false,false,false,,,(M1012) Inpatient ICD Procedure4 Code,"*1.  If M1000_DC_NONE_14_DA = 1, then M1012_INP_PRCDR1_ICD through M1012_INP_UK_ICD must be skipped (blank); otherwise the following rules apply.*2.  If any item M1000_DC_LTC_14_DA through M1000_DC_OTH_14_DA is equal to 1, then one of the following three conditions must be true:   a) At least one item from M1012_INP_PRCDR1_ICD through M1012_INP_PRCDR4_ICD must not be blank, OR   b) M1012_INP_NA_ICD must be equal to 1, OR   c) M1012_INP_UK_ICD must be equal to 1.*3.  If M1012_INP_PRCDR3_ICD is blank, then M1012_INP_PRCDR4_ICD must be blank.*4.  If M1012_INP_PRCDR4_ICD is not blank, it cannot equal  M1012_INP_PRCDR3_ICD.  *5.  If at least one item from M1012_INP_PRCDR1_ICD through M1012_INP_PRCDR4 is not blank, then  M1012_INP_NA_ICD must be equal to 0 and M1012_INP_UK_ICD must be equal to 0.*6.  If M1012_INP_NA_ICD is equal to 1 or M1012_INP_UK_ICD is equal to 1, then M1012_INP_PRCDR1_ICD through M1012_INP_PRCDR4 must be blank.*7.  If M1012_INP_NA_ICD is equal to 1 then M1012_INP_UK_ICD must be equal to 0.*8.  If M1012_INP_UK_ICD is equal to 1, then M1012_INP_NA_ICD must be equal to 0.",,d
M1012_INP_NA_ICD,1,949,949,true,false,true,false,false,false,false,false,false,false,0,,(M1012) Inpatient ICD Procedure Code - NA,"*1.  If M1000_DC_NONE_14_DA = 1, then M1012_INP_PRCDR1_ICD through M1012_INP_UK_ICD must be skipped (blank); otherwise the following rules apply.*2.  If any item M1000_DC_LTC_14_DA through M1000_DC_OTH_14_DA is equal to 1, then one of the following three conditions must be true:   a) At least one item from M1012_INP_PRCDR1_ICD through M1012_INP_PRCDR4_ICD must not be blank, OR   b) M1012_INP_NA_ICD must be equal to 1, OR   c) M1012_INP_UK_ICD must be equal to 1.*3.  If at least one item from M1012_INP_PRCDR1_ICD through M1012_INP_PRCDR4 is not blank, then  M1012_INP_NA_ICD must be equal to 0 and M1012_INP_UK_ICD must be equal to 0.*4.  If M1012_INP_NA_ICD is equal to 1 or M1012_INP_UK_ICD is equal to 1, then M1012_INP_PRCDR1_ICD through M1012_INP_PRCDR4 must be blank.*5.  If M1012_INP_NA_ICD is equal to 1 then M1012_INP_UK_ICD must be equal to 0.*6.  If M1012_INP_UK_ICD is equal to 1, then M1012_INP_NA_ICD must be equal to 0.",m1000_dc_none_14_da != '1' ,NA
M1012_INP_UK_ICD,1,950,950,true,false,true,false,false,false,false,false,false,false,0,,(M1012) Inpatient ICD Procedure Code - UK,"*1.  If M1000_DC_NONE_14_DA = 1, then M1012_INP_PRCDR1_ICD through M1012_INP_UK_ICD must be skipped (blank); otherwise the following rules apply.*2.  If any item M1000_DC_LTC_14_DA through M1000_DC_OTH_14_DA is equal to 1, then one of the following three conditions must be true:   a) At least one item from M1012_INP_PRCDR1_ICD through M1012_INP_PRCDR4_ICD must not be blank, OR   b) M1012_INP_NA_ICD must be equal to 1, OR   c) M1012_INP_UK_ICD must be equal to 1.*3.  If at least one item from M1012_INP_PRCDR1_ICD through M1012_INP_PRCDR4 is not blank, then  M1012_INP_NA_ICD must be equal to 0 and M1012_INP_UK_ICD must be equal to 0.*4.  If M1012_INP_NA_ICD is equal to 1 or M1012_INP_UK_ICD is equal to 1, then M1012_INP_PRCDR1_ICD through M1012_INP_PRCDR4 must be blank.*5.  If M1012_INP_NA_ICD is equal to 1 then M1012_INP_UK_ICD must be equal to 0.*6.  If M1012_INP_UK_ICD is equal to 1, then M1012_INP_NA_ICD must be equal to 0.",m1000_dc_none_14_da != '1' ,UK
M1016_CHGREG_ICD5,7,951,957,true,false,true,false,false,false,false,false,false,false,,,(M1016) Regimen Change In Past 14 Days: ICD Code 5,"*1.  If M1016_CHGREG_ICD_NA=0, then at least one item from M1016_CHGREG_ICD1 through M1016_CHGREG_ICD6 must be non-blank (i.e., must contain an ICD9 code).  Note that this edit is applied after any prohibited codes are blanked out (see consistency note #3).*2.  If M1016_CHGREG_ICD_NA=1, then all items from M1016_CHGREG_ICD1 through M1016_CHGREG_ICD6 must be blank.  Note that this edit is applied after any prohibited codes are blanked out (see consistency note #3).3.  If state law prohibits transmission of certain ICD9 codes (e.g., HIV or STD diagnoses), these codes will be blanked out by the state system if found on records submitted by HHAs within that state.  If any item from M1016_CHGREG_ICD1 through M1016_CHGREG_ICD6 contains such a code on a submitted record, it will be blanked out.  If any of these items is blanked out, but a valid code remains in a subsequent M1016 item,  the non-blank codes will be ""moved up"" so that no blank items remain.  Consistency notes #1 and #2 will be applied after any prohibited codes are blanked out.",,e
M1016_CHGREG_ICD6,7,958,964,true,false,true,false,false,false,false,false,false,false,,,(M1016) Regimen Change In Past 14 Days: ICD Code 6,"*1.  If M1016_CHGREG_ICD_NA=0, then at least one item from M1016_CHGREG_ICD1 through M1016_CHGREG_ICD6 must be non-blank (i.e., must contain an ICD9 code).  Note that this edit is applied after any prohibited codes are blanked out (see consistency note #3).*2.  If M1016_CHGREG_ICD_NA=1, then all items from M1016_CHGREG_ICD1 through M1016_CHGREG_ICD6 must be blank.  Note that this edit is applied after any prohibited codes are blanked out (see consistency note #3).3.  If state law prohibits transmission of certain ICD9 codes (e.g., HIV or STD diagnoses), these codes will be blanked out by the state system if found on records submitted by HHAs within that state.  If any item from M1016_CHGREG_ICD1 through M1016_CHGREG_ICD6 contains such a code on a submitted record, it will be blanked out.  If any of these items is blanked out, but a valid code remains in a subsequent M1016 item,  the non-blank codes will be ""moved up"" so that no blank items remain.  Consistency notes #1 and #2 will be applied after any prohibited codes are blanked out.",,f
M1016_CHGREG_ICD_NA,1,965,965,true,false,true,false,false,false,false,false,false,false,0,,(M1016) Regimen Change In Past 14 Days: Not Applicable,"*1.  If M1016_CHGREG_ICD_NA=0, then at least one item from M1016_CHGREG_ICD1 through M1016_CHGREG_ICD6 must be non-blank (i.e., must contain an ICD9 code).  Note that this edit is applied after any prohibited codes are blanked out (see consistency note #3).*2.  If M1016_CHGREG_ICD_NA=1, then all items from M1016_CHGREG_ICD1 through M1016_CHGREG_ICD6 must be blank.  Note that this edit is applied after any prohibited codes are blanked out (see consistency note #3).3.  If state law prohibits transmission of certain ICD9 codes (e.g., HIV or STD diagnoses), these codes will be blanked out by the state system if found on records submitted by HHAs within that state.  If any item from M1016_CHGREG_ICD1 through M1016_CHGREG_ICD6 contains such a code on a submitted record, it will be blanked out.  If any of these items is blanked out, but a valid code remains in a subsequent M1016 item,  the non-blank codes will be ""moved up"" so that no blank items remain.  Consistency notes #1 and #2 will be applied after any prohibited codes are blanked out.",,NA
M1032_HOSP_RISK_RCNT_DCLN,1,966,966,true,false,true,false,false,false,false,false,false,false,0,,"(M1032) Risk For Hospitalization: Recent Decline In Mental, Emotional Or Behavior Status",*1.  At least one item between M1032_HOSP_RISK_RCNT_DCLN and M1032_HOSP_RISK_NONE_ABOVE must be equal to 1.*2.  If M1032_HOSP_RISK_NONE_ABOVE=1 then M1032_HOSP_RISK_RCNT_DCLN through M1032_HOSP_RISK_OTHR must be 0 (zero).,,1
M1032_HOSP_RISK_MLTPL_HOSPZTN,1,967,967,true,false,true,false,false,false,false,false,false,false,0,,(M1032) Risk For Hospitalization: Multiple Hospitalizations (2 Or More) In Past 12 Mo,*1.  At least one item between M1032_HOSP_RISK_RCNT_DCLN and M1032_HOSP_RISK_NONE_ABOVE must be equal to 1.*2.  If M1032_HOSP_RISK_NONE_ABOVE=1 then M1032_HOSP_RISK_RCNT_DCLN through M1032_HOSP_RISK_OTHR must be 0 (zero).,,2
M1032_HOSP_RISK_HSTRY_FALLS,1,968,968,true,false,true,false,false,false,false,false,false,false,0,,(M1032) Risk For Hospitalization: History Of Falls (2 Or More Falls Or Any Fall With An Injury) In Past Year,*1.  At least one item between M1032_HOSP_RISK_RCNT_DCLN and M1032_HOSP_RISK_NONE_ABOVE must be equal to 1.*2.  If M1032_HOSP_RISK_NONE_ABOVE=1 then M1032_HOSP_RISK_RCNT_DCLN through M1032_HOSP_RISK_OTHR must be 0 (zero).,,3
M1032_HOSP_RISK_5PLUS_MDCTN,1,969,969,true,false,true,false,false,false,false,false,false,false,0,,(M1032) Risk For Hospitalization: Taking Five Or More Medications,*1.  At least one item between M1032_HOSP_RISK_RCNT_DCLN and M1032_HOSP_RISK_NONE_ABOVE must be equal to 1.*2.  If M1032_HOSP_RISK_NONE_ABOVE=1 then M1032_HOSP_RISK_RCNT_DCLN through M1032_HOSP_RISK_OTHR must be 0 (zero).,,4
M1032_HOSP_RISK_FRAILTY,1,970,970,true,false,true,false,false,false,false,false,false,false,0,,(M1032) Risk For Hospitalization: Frailty Indicators,*1.  At least one item between M1032_HOSP_RISK_RCNT_DCLN and M1032_HOSP_RISK_NONE_ABOVE must be equal to 1.*2.  If M1032_HOSP_RISK_NONE_ABOVE=1 then M1032_HOSP_RISK_RCNT_DCLN through M1032_HOSP_RISK_OTHR must be 0 (zero).,,5
M1032_HOSP_RISK_OTHR,1,971,971,true,false,true,false,false,false,false,false,false,false,0,,(M1032) Risk For Hospitalization: Other,*1.  At least one item between M1032_HOSP_RISK_RCNT_DCLN and M1032_HOSP_RISK_NONE_ABOVE must be equal to 1.*2.  If M1032_HOSP_RISK_NONE_ABOVE=1 then M1032_HOSP_RISK_RCNT_DCLN through M1032_HOSP_RISK_OTHR must be 0 (zero).,,6
M1032_HOSP_RISK_NONE_ABOVE,1,972,972,true,false,true,false,false,false,false,false,false,false,0,,(M1032) Risk For Hospitalization: None Of The Above,*1.  At least one item between M1032_HOSP_RISK_RCNT_DCLN and M1032_HOSP_RISK_NONE_ABOVE must be equal to 1.*2.  If M1032_HOSP_RISK_NONE_ABOVE=1 then M1032_HOSP_RISK_RCNT_DCLN through M1032_HOSP_RISK_OTHR must be 0 (zero).,,7
M1034_PTNT_OVRAL_STUS,2,973,974,true,false,true,false,false,false,false,false,false,false,,,"(M1034) Patient""s Overall Status",,,
M1040_INFLNZ_RCVD_AGNCY,2,975,976,false,false,false,false,false,true,true,false,true,false,,,(M1040) Influenza Vaccine: Did Patient Receive The Influenza Vaccine,"*1.  IF M1040_INFLNZ_RCVD_AGNCY is equal to 01 or NA, thenM1045_INFLNZ_RSN_NOT_RCVD must be skipped (blank).*2.  IF M1040_INFLNZ_RCVD_AGNCY is equal to 00 , thenM1045_INFLNZ_RSN_NOT_RCVD cannot be blank.",,
M1045_INFLNZ_RSN_NOT_RCVD,2,977,978,,,,,,true,true,,true,,,,(M1045) Influenza Vaccine: Reason Not Received In Agency,"*1.  If M1040_INFLNZ_RCVD_AGNCY = 00, then M1045_INFLNZ_RSN_NOT_RCVD cannot be blank.*2.  If M1040_INFLNZ_RCVD_AGNCY = 01 or NA, then M1045_INFLNZ_RSN_NOT_RCVD must be skipped (blank).","m1040_inflnz_rcvd_agncy == ""00""",
M1050_PPV_RCVD_AGNCY,1,979,979,false,false,false,false,false,true,true,false,true,false,,,(M1050) Pneumococcal Vaccine: Did Patient Receive The Influenza Vaccine,"*1.  IF M1050_PPV_RCVD_AGNCY is equal to 0, thenM1055_PPV_RSN_NOT_RCVD_AGNCY cannot be blank.*2.  IF M1050_PPV_RCVD_AGNCY is equal to 1 , thenM1055_PPV_RSN_NOT_RCVD_AGNCY must be skipped (blank).",,
M1055_PPV_RSN_NOT_RCVD_AGNCY,2,980,981,,,,,,true,true,,true,,,,(M1055) Pneumococcal Vaccine: Reason Not Received In Agency,"*1.If M1050_PPV_RCVD_AGNCY  = 0, then M1055_PPV_RSN_NOT_RCVD_AGNCY cannot be blank.*2.If M1050_PPV_RCVD_AGNCY  = 1, then M1055_PPV_RSN_NOT_RCVD_AGNCY must be skipped (blank).",m1050_ppv_rcvd_agncy == '0',
M1100_PTNT_LVG_STUTN,2,982,983,true,false,true,false,false,false,false,false,false,false,,,(M1100) Patient Living Situation,,,
M1210_HEARG_ABLTY,2,984,985,true,false,true,false,false,false,false,false,false,false,,,(M1210) Ability To Hear,,,
M1220_UNDRSTG_VERBAL_CNTNT,2,986,987,true,false,true,false,false,false,false,false,false,false,,,"(M1220) Understanding Of Verbal Content In Patient""s Own Language",,,
M1240_FRML_PAIN_ASMT,2,988,989,true,false,true,false,false,false,false,false,false,false,,,(M1240) Has Patient Had A Formal Pain Assessment,,,
M1242_PAIN_FREQ_ACTVTY_MVMT,2,990,991,true,false,true,true,true,false,false,false,true,false,,,"(M1242) Frequency Of Pain Interfering With Patient""s Activity Or Movement",,,
M1300_PRSR_ULCR_RISK_ASMT,2,992,993,true,false,true,false,false,false,false,false,false,false,,,(M1300) Was Patient Assessed For Risk Of Developing Pus,"*1.  If M1300_PRSR_ULCR_RISK_ASMT = 00, then M1302_RISK_OF_PRSR_ULCR must be skipped (blank).*2.  If M1300_PRSR_ULCR_RISK_ASMT = 01 or 02, then M1302_RISK_OF_PRSR_ULCR cannot be blank.",,
M1302_RISK_OF_PRSR_ULCR,1,994,994,true,false,true,false,false,false,false,false,false,false,,,(M1302) Does This Patient Have A Risk Of Developing Pus,"*1.If M1300_PRSR_ULCR_RISK_ASMT= 00, then M1302_RISK_OF_PRSR_ULCR must be skipped (blank).*2.If M1300_PRSR_ULCR_RISK_ASMT = 01 or 02, then M1302_RISK_OF_PRSR_ULCR cannot be blank.",,
M1306_UNHLD_STG2_PRSR_ULCR,1,995,995,true,false,true,true,true,false,false,false,true,false,,,(M1306) Patient Has At Least 1 Unhealed PU At Stage 2 Or Higher,"*1.If M1306_UNHLD_STG2_PRSR_ULCR = 0 (zero), then M1307_OLDST_STG2_ONST_DT through M1320_STUS_PRBLM_PRSR_ULCR must be skipped (blank).",,
M1307_OLDST_STG2_ONST_DT,8,996,1003,false,false,false,false,false,false,false,false,true,false,,,(M1307) Date Of Onset Of Oldest Stage II Pressure Ulcer,"*1.If M1306_UNHLD_STG2_PRSR_ULCR = 0 (zero), then M1307_OLDST_STG2_ONST_DT through M1320_STUS_PRBLM_PRSR_ULCR must be skipped (blank).*2.If M1306_UNHLD_STG2_PRSR_ULCR = 1, then the following rules apply:    a) If M1307_OLDST_STG2_AT_DSCHRG equals 01 or NA, then M1307_OLDST_STG2_ONST_DT must be skipped (blank).    b) If M1307_OLDST_STG2_AT_DSCHRG equals 02, then M1307_OLDST_STG2_ONST_DT must be a valid date.",,
