85.70,Totl reconstc breast NOS,"Total reconstruction of breast, not otherwise specified"
85.71,Latiss dorsi myocut flap,Latissimus dorsi myocutaneous flap
85.72,"TRAM flap, pedicled","Transverse rectus abdominis myocutaneous (TRAM) flap, pedicled"
85.73,"TRAM flap, free","Transverse rectus abdominis myocutaneous (TRAM) flap, free"
85.74,"DIEP flap, free","Deep inferior epigastric artery perforator (DIEP) flap, free"
85.75,"SIEA flap, free","Superficial inferior epigastric artery (SIEA) flap, free"
85.76,"GAP flap, free","Gluteal artery perforator (GAP) flap, free"
85.79,Totl reconst breast NEC,Other total reconstruction of breast
85.81,Suture breast laceration,Suture of laceration of breast
85.82,Breast split-thick graft,Split-thickness graft to breast
85.84,Breast pedicle graft,Pedicle graft to breast
85.85,Breast muscle flap graft,Muscle flap graft to breast
85.86,Transposition of nipple,Transposition of nipple
85.87,Nipple repair NEC,Other repair or reconstruction of nipple
85.89,Mammoplasty NEC,Other mammoplasty
85.91,Aspiration of breast,Aspiration of breast
85.92,Breast injection,Injection of therapeutic agent into breast
85.93,Breast implant revision,Revision of implant of breast
85.94,Breast implant removal,Removal of implant of breast
85.95,Inser breast tissu expan,Insertion of breast tissue expander
85.96,Remov breast tissu expan,Removal of breast tissue expander
85.99,Breast operation NEC,Other operations on the breast
86.01,Aspiration skin & subq,Aspiration of skin and subcutaneous tissue
86.02,Skin defect tattooing,Injection or tattooing of skin lesion or defect
86.03,Incision pilonidal sinus,Incision of pilonidal sinus or cyst
86.04,Other skin & subq i & d,Other incision with drainage of skin and subcutaneous tissue
86.05,Removal fb/dev from skin,Incision with removal of foreign body or device from skin and subcutaneous tissue
86.06,Insert infusion pump,Insertion of totally implantable infusion pump
86.07,Insert vasc access dev,Insertion of totally implantable vascular access device [VAD]
85.83,Breast full-thick graft,Full-thickness graft to breast
86.09,Skin & subq incision NEC,Other incision of skin and subcutaneous tissue
86.11,Closed bx skin/subq tiss,Closed biopsy of skin and subcutaneous tissue
86.19,Skin & subq dx proc NEC,Other diagnostic procedures on skin and subcutaneous tissue
86.21,Excision of pilonid cyst,Excision of pilonidal cyst or sinus
86.22,Exc wound debridement,"Excisional debridement of wound, infection, or burn"
86.23,Nail removal,"Removal of nail, nail bed, or nail fold"
86.24,Skin chemosurgery,Chemosurgery of skin
86.25,Dermabrasion,Dermabrasion
86.26,Ligation dermal appendag,Ligation of dermal appendage
86.27,Debridement of nail,"Debridement of nail, nail bed, or nail fold"
86.28,Nonexcis debridement wnd,"Nonexcisional debridement of wound, infection or burn"
86.3,Other local destruc skin,Other local excision or destruction of lesion or tissue of skin and subcutaneous tissue
86.4,Radical excis skin les,Radical excision of skin lesion
86.51,Replantation of scalp,Replantation of scalp
86.59,Skin closure NEC,Closure of skin and subcutaneous tissue of other sites
86.60,Free skin graft NOS,"Free skin graft, not otherwise specified"
86.61,Full-thick hand skin grf,Full-thickness skin graft to hand
86.62,Hand skin graft NEC,Other skin graft to hand
86.63,Full-thick skin grft NEC,Full-thickness skin graft to other sites
86.64,Hair transplant,Hair transplant
86.65,Heterograft to skin,Heterograft to skin
86.66,Homograft to skin,Homograft to skin
86.67,Dermal regener graft,Dermal regenerative graft
86.69,Free skin graft NEC,Other skin graft to other sites
86.70,Pedicle graft/flap NOS,"Pedicle or flap graft, not otherwise specified"
86.71,Cut & prep pedicle graft,Cutting and preparation of pedicle grafts or flaps
86.72,Pedicle graft advancemen,Advancement of pedicle graft
86.73,Attach pedicle to hand,Attachment of pedicle or flap graft to hand
86.74,Attach pedicle graft NEC,Attachment of pedicle or flap graft to other sites
86.75,Revision of pedicle grft,Revision of pedicle or flap graft
86.81,Repair facial weakness,Repair for facial weakness
86.82,Facial rhytidectomy,Facial rhytidectomy
86.83,Size reduct plastic op,Size reduction plastic operation
86.84,Relaxation of scar,Relaxation of scar or web contracture of skin
86.85,Syndactyly correction,Correction of syndactyly
86.86,Onychoplasty,Onychoplasty
86.87,Fat grft skin/subq tiss,Fat graft of skin and subcutaneous tissue
86.89,Skin repair & plasty NEC,Other repair and reconstruction of skin and subcutaneous tissue
86.90,Ext fat for grft/banking,Extraction of fat for graft or banking
86.91,Skin excision for graft,Excision of skin for graft
86.92,Epilation of skin,Electrolysis and other epilation of skin
86.93,Insert tissue expander,Insertion of tissue expander
88.21,Skl xray-shoulder/up arm,Skeletal x-ray of shoulder and upper arm
86.94,Ins/repl single pul gen,"Insertion or replacement of single array neurostimulator pulse generator, not specified as rechargeable"
86.95,Ins/re pls gn no rechrg,"Insertion or replacement of multiple array neurostimulator pulse generator, not specified as rechargeable"
86.96,Insert/repl oth neurost,Insertion or replacement of other neurostimulator pulse generator
86.97,"Ins/rep 1 pul gen,rechrg",Insertion or replacement of single array rechargeable neurostimulator pulse generator
86.98,"Ins/rep mul pul gn,rechg",Insertion or replacement of multiple array (two or more) rechargeable neurostimulator pulse generator
86.99,Skin & subq op NEC,Other operations on skin and subcutaneous tissue
87.02,Brain/skull contrst xray,Other contrast radiogram of brain and skull
87.03,C.A.T. scan of head,Computerized axial tomography of head
87.04,Head tomography NEC,Other tomography of head
87.05,Contrast dacryocystogram,Contrast dacryocystogram
87.06,Nasophary contrast x-ray,Contrast radiogram of nasopharynx
87.07,Contrast laryngogram,Contrast laryngogram
87.08,Cervical lymphangiogram,Cervical lymphangiogram
87.09,Head soft tiss x-ray NEC,"Other soft tissue x-ray of face, head, and neck"
87.11,Full-mouth x-ray,Full-mouth x-ray of teeth
87.12,Dental x-ray NEC,Other dental x-ray
87.13,Tm contrast arthrogram,Temporomandibular contrast arthrogram
87.14,Contrast x-ray of orbit,Contrast radiogram of orbit
87.15,Contrast x-ray of sinus,Contrast radiogram of sinus
87.16,Facial bone x-ray NEC,Other x-ray of facial bones
87.17,Skull x-ray NEC,Other x-ray of skull
87.21,Contrast myelogram,Contrast myelogram
87.22,Cervical spine x-ray NEC,Other x-ray of cervical spine
87.23,Thoracic spine x-ray NEC,Other x-ray of thoracic spine
87.24,Lumbosac spine x-ray NEC,Other x-ray of lumbosacral spine
87.29,Spinal x-ray NEC,Other x-ray of spine
87.31,Endotracheal bronchogram,Endotracheal bronchogram
87.32,Contrast bronchogram NEC,Other contrast bronchogram
87.33,Mediastinal pneumogram,Mediastinal pneumogram
87.34,Intrathor lymphangiogram,Intrathoracic lymphangiogram
87.35,Contr mammary ductogram,Contrast radiogram of mammary ducts
87.36,Breast xerography,Xerography of breast
87.37,Mammography NEC,Other mammography
87.38,Chest wall sinogram,Sinogram of chest wall
87.39,Thorax sft tiss xray NEC,Other soft tissue x-ray of chest wall
87.01,Pneumoencephalogram,Pneumoencephalogram
87.41,C.A.T. scan of thorax,Computerized axial tomography of thorax
87.43,Rib/sternum/clavic x-ray,"X-ray of ribs, sternum, and clavicle"
87.44,Routine chest x-ray,"Routine chest x-ray, so described"
87.49,Chest x-ray NEC,Other chest x-ray
87.51,Perc hepat Cholangiogram,Percutaneous hepatic cholangiogram
87.52,Intraven cholangiogram,Intravenous cholangiogram
87.53,Intraoper cholangiogram,Intraoperative cholangiogram
87.54,Cholangiogram NEC,Other cholangiogram
87.59,Biliary tract x-ray NEC,Other biliary tract x-ray
87.62,Upper GI series,Upper GI series
87.63,Small bowel series,Small bowel series
87.64,Lower GI series,Lower GI series
87.65,Intestinal x-ray NEC,Other x-ray of intestine
87.66,Contrast pancreatogram,Contrast pancreatogram
87.69,Digestive tract xray NEC,Other digestive tract x-ray
87.71,C.A.T. scan of kidney,Computerized axial tomography of kidney
87.72,Nephrotomogram NEC,Other nephrotomogram
87.73,Intravenous pyelogram,Intravenous pyelogram
87.74,Retrograde pyelogram,Retrograde pyelogram
87.75,Percutaneous pyelogram,Percutaneous pyelogram
87.76,Retrogr cystourethrogram,Retrograde cystourethrogram
87.77,Cystogram NEC,Other cystogram
87.78,Ileal conduitogram,Ileal conduitogram
87.79,Urinary system x-ray NEC,Other x-ray of the urinary system
87.81,X-ray of gravid uterus,X-ray of gravid uterus
87.82,Gas hysterosalpingogram,Gas contrast hysterosalpingogram
87.83,Dye hysterosalpingogram,Opaque dye contrast hysterosalpingogram
87.84,Percutaneous hysterogram,Percutaneous hysterogram
87.85,Tube & uterus x-ray NEC,Other x-ray of fallopian tubes and uterus
87.89,Female genital x-ray NEC,Other x-ray of female genital organs
87.91,Contr semin vesiculogram,Contrast seminal vesiculogram
87.92,Prostat/sem ves xray NEC,Other x-ray of prostate and seminal vesicles
87.93,Contrast epididymogram,Contrast epididymogram
87.94,Contrast vasogram,Contrast vasogram
87.95,Epididymis/vas x-ray NEC,Other x-ray of epididymis and vas deferens
87.99,Male genital x-ray NEC,Other x-ray of male genital organs
88.01,C.A.T. scan of abdomen,Computerized axial tomography of abdomen
88.02,Abdominal tomography NEC,Other abdomen tomography
88.03,Abdominal wall sinogram,Sinogram of abdominal wall
88.04,Abdominal lymphangiogram,Abdominal lymphangiogram
88.09,Abdominal wall x-ray NEC,Other soft tissue x-ray of abdominal wall
88.11,Pelvic dye contrast xray,Pelvic opaque dye contrast radiography
88.12,Pelvic gas contrast xray,Pelvic gas contrast radiography
88.13,Periton pneumogram NEC,Other peritoneal pneumogram
88.14,Retroperiton fistulogram,Retroperitoneal fistulogram
88.15,Retroperiton pneumogram,Retroperitoneal pneumogram
88.16,Retroperitoneal xray NEC,Other retroperitoneal x-ray
88.19,Abdominal x-ray NEC,Other x-ray of abdomen
88.22,Skel xray-elbow/forearm,Skeletal x-ray of elbow and forearm
88.23,Skel xray-wrist & hand,Skeletal x-ray of wrist and hand
88.24,Skel xray-upper limb NOS,"Skeletal x-ray of upper limb, not otherwise specified"
88.25,Pelvimetry,Pelvimetry
88.26,Skel xray-pelvis/hip NEC,Other skeletal x-ray of pelvis and hip
88.27,Skel xray-thigh/knee/leg,"Skeletal x-ray of thigh, knee, and lower leg"
88.28,Skel xray-ankle & foot,Skeletal x-ray of ankle and foot
88.29,Skel xray-lower limb NOS,"Skeletal x-ray of lower limb, not otherwise specified"
88.31,Skeletal series x-ray,Skeletal series
88.32,Contrast arthrogram,Contrast arthrogram
88.33,Other skeletal x-ray,Other skeletal x-ray
88.34,Upper limb lymphangiogrm,Lymphangiogram of upper limb
88.35,Up limb sft tis xray NEC,Other soft tissue x-ray of upper limb
88.36,Lower limb lymphangiogrm,Lymphangiogram of lower limb
88.37,Lo limb sft tis xray NEC,Other soft tissue x-ray of lower limb
88.38,Other C.A.T. scan,Other computerized axial tomography
88.39,X-ray NEC and NOS,"X-ray, other and unspecified"
88.40,Contrast arteriogram NOS,"Arteriography using contrast material, unspecified site"
88.41,Contr cerebr arteriogram,Arteriography of cerebral arteries
88.42,Contrast aortogram,Aortography
88.43,Contr pulmon arteriogram,Arteriography of pulmonary arteries
88.44,Contr thor arteriogr NEC,Arteriography of other intrathoracic vessels
88.45,Contrast renal arteriogr,Arteriography of renal arteries
88.46,Contrast placentogram,Arteriography of placenta
88.47,Contr abd arteriogrm NEC,Arteriography of other intra-abdominal arteries
88.48,Contrast arteriogram-leg,Arteriography of femoral and other lower extremity arteries
88.49,Contrast arteriogram NEC,Arteriography of other specified sites
88.50,Angiocardiography NOS,"Angiocardiography, not otherwise specified"
88.51,Vena cav angiocardiogram,Angiocardiography of venae cavae
88.52,Rt heart angiocardiogram,Angiocardiography of right heart structures
88.53,Lt heart angiocardiogram,Angiocardiography of left heart structures
88.54,Rt & lt heart angiocard,Combined right and left heart angiocardiography
88.55,Coronar arteriogr-1 cath,Coronary arteriography using a single catheter
88.56,Coronar arteriogr-2 cath,Coronary arteriography using two catheters
88.57,Coronary arteriogram NEC,Other and unspecified coronary arteriography
88.58,Negatve-contr cardiogram,Negative-contrast cardiac roentgenography
88.59,Intraop cor flr vas angi,Intra-operative coronary fluorescence vascular angiography
88.60,Contrast phlebogram NOS,"Phlebography using contrast material, unspecified site"
88.61,Contr phlebogram-hd/neck,Phlebography of veins of head and neck using contrast material
88.62,Contr phlebogram-pulmon,Phlebography of pulmonary veins using contrast material
88.63,Thorac contr phlebog NEC,Phlebography of other intrathoracic veins using contrast material
88.64,Portal contr phlebogram,Phlebography of the portal venous system using contrast material
88.65,Abd contr phlebogram NEC,Phlebography of other Intra-Abdominal veins using contrast material
88.66,Contrast phlebogram-leg,Phlebography of femoral and other lower extremity veins using contrast material
88.67,Contrast phlebogram NEC,Phlebography of other specified sites using contrast material
88.68,Impedance phlebogram,Impedance phlebography
88.71,Dx ultrasound-head/neck,Diagnostic ultrasound of head and neck
88.72,Dx ultrasound-heart,Diagnostic ultrasound of heart
88.73,Dx ultrasound-thorax NEC,Diagnostic ultrasound of other sites of thorax
88.74,Dx ultrasound-digestive,Diagnostic ultrasound of digestive system
88.75,Dx ultrasound-urinary,Diagnostic ultrasound of urinary system
88.76,Dx ultrasound-abdomen,Diagnostic ultrasound of abdomen and retroperitoneum
88.77,Dx ultrasound-vascular,Diagnostic ultrasound of peripheral vascular system
88.78,Dx ultrasound-grav uter,Diagnostic ultrasound of gravid uterus
88.79,Dx ultrasound NEC,Other diagnostic ultrasound
88.81,Cerebral thermography,Cerebral thermography
88.82,Ocular thermography,Ocular thermography
88.83,Bone thermography,Bone thermography
88.84,Muscle thermography,Muscle thermography
88.85,Breast thermography,Breast thermography
88.86,Blood vessel thermograph,Blood vessel thermography
88.89,Thermography NEC,Thermography of other sites
88.90,Diagnostic imaging NOS,"Diagnostic imaging, not elsewhere classified"
88.91,Mri of brain & brainstem,Magnetic resonance imaging of brain and brain stem
88.92,Mri chest & heart,Magnetic resonance imaging of chest and myocardium
88.93,Mri spinal canal,Magnetic resonance imaging of spinal canal
88.94,Mri musculoskeletal,Magnetic resonance imaging of musculoskeletal
88.95,"Mri pelvis,prostate,blad","Magnetic resonance imaging of pelvis, prostate, and bladder"
88.96,Oth intraop mag res imag,Other intraoperative magnetic resonance imaging
88.97,Magnetic res image unsp,Magnetic resonance imaging of other and unspecified sites
88.98,Bone mineral density,Bone mineral density studies
89.01,Brief interview & evalua,"Interview and evaluation, described as brief"
89.02,Limited interview/evalua,"Interview and evaluation, described as limited"
89.03,Comprehen interview/eval,"Interview and evaluation, described as comprehensive"
89.04,Interview & evaluat NEC,Other interview and evaluation
89.05,Interview & evaluat NOS,"Diagnostic interview and evaluation, not otherwise specified"
89.06,Limited consultation,"Consultation, described as limited"
89.07,Comprehensive consultat,"Consultation, described as comprehensive"
89.08,Consultation NEC,Other consultation
89.09,Consultation NOS,"Consultation, not otherwise specified"
89.10,Intracarot amobarb test,Intracarotid amobarbital test
89.11,Tonometry,Tonometry
89.12,Nasal function study,Nasal function study
89.13,Neurologic examination,Neurologic examination
89.14,Electroencephalogram,Electroencephalogram
89.15,Neurologic func test NEC,Other nonoperative neurologic function tests
89.16,Skull transilluminat,Transillumination of newborn skull
89.17,Polysomnogram,Polysomnogram
89.18,Oth sleep dis funct test,Other sleep disorder function tests
89.19,Video/radio eeg monitor,Video and radio-telemetered electroencephalographic monitoring
89.21,Urinary manometry,Urinary manometry
89.22,Cystometrogram,Cystometrogram
89.23,Urethral sphincter emg,Urethral sphincter electromyogram
89.24,Uroflowmetry,Uroflowmetry [UFR]
89.25,Urethral pressure profil,Urethral pressure profile [UPP]
89.26,Gynecologic examination,Gynecological examination
89.29,Other gu system exams,Other nonoperative genitourinary system measurements
89.31,Dental examination,Dental examination
89.32,Esophageal manometry,Esophageal manometry
89.33,Digital enterostomy exam,Digital examination of enterostomy stoma
89.34,Digital rectal exam,Digital examination of rectum
89.35,Nasal sinus transillumin,Transillumination of nasal sinuses
89.36,Manual exam of breast,Manual examination of breast
89.37,Vital capacity determin,Vital capacity determination
89.38,Respiratory measure NEC,Other nonoperative respiratory measurements
89.39,Nonoperative exams NEC,Other nonoperative measurements and examinations
89.41,Treadmill stress test,Cardiovascular stress test using treadmill
89.42,Masters' 2-step test,Masters' two-step stress test
89.43,Bicycle ergometer test,Cardiovascular stress test using bicycle ergometer
89.44,Cardiac stress test NEC,Other cardiovascular stress test
89.45,Pacemaker rate check,Artificial pacemaker rate check
89.46,Pacemaker wave form chck,Artificial pacemaker artifact wave form check
89.47,Pacemaker impedance chck,Artificial pacemaker electrode impedance check
89.48,Pacemaker volt threshold,Artificial pacemaker voltage or amperage threshold check
89.49,AICD check,Automatic implantable cardioverter/defibrillator (AICD) check
89.50,Ambu cardiac monitoring,Ambulatory cardiac monitoring
89.51,Rhythm electrocardiogram,Rhythm electrocardiogram
89.52,Electrocardiogram,Electrocardiogram
89.53,Vectorcardiogram,Vectorcardiogram (with ECG)
89.54,Electrocardiograph monit,Electrographic monitoring
89.55,Phonocardiogram,Phonocardiogram with ECG lead
89.56,Carotid pulse tracing,Carotid pulse tracing with ECG lead
89.57,Apexcardiogram,Apexcardiogram (with ECG lead)
89.58,Plethysmogram,Plethysmogram
89.59,Nonop cardiac/vasc exam,Other nonoperative cardiac and vascular measurements
89.60,Cnt intraart bld gas mon,Continuous intra-arterial blood gas monitoring
89.61,Arterial pressure monit,Systemic arterial pressure monitoring
89.62,Cvp monitoring,Central venous pressure monitoring
89.63,Pulmon art press monitor,Pulmonary artery pressure monitoring
89.64,Pulmon art wedge monitor,Pulmonary artery wedge monitoring
89.65,Arterial bld gas measure,Measurement of systemic arterial blood gases
89.66,Mix venous bld gas meas,Measurement of mixed venous blood gases
89.67,Oxygen consumption monit,Monitoring of cardiac output by oxygen consumption technique
89.68,Oth cardiac mon output,Monitoring of cardiac output by other technique
89.69,Coronary bld flow monit,Monitoring of coronary blood flow
89.7,General physical exam,General physical examination
89.8,Autopsy,Autopsy
90.01,Bact smear-nervous syst,"Microscopic examination of specimen from nervous system and of spinal fluid, bacterial smear"
90.02,Culture-nervous syst,"Microscopic examination of specimen from nervous system and of spinal fluid, culture"
90.03,C & s-nervous syst,"Microscopic examination of specimen from nervous system and of spinal fluid, culture and sensitivity"
90.04,Parasitology-nerv syst,"Microscopic examination of specimen from nervous system and of spinal fluid, parasitology"
90.05,Toxicology-nervous syst,"Microscopic examination of specimen from nervous system and of spinal fluid, toxicology"
90.06,Cell blk/pap-nervous sys,"Microscopic examination of specimen from nervous system and of spinal fluid, cell block and Papanicolaou smear"
90.09,Micro exam-nervous NEC,"Microscopic examination of specimen from nervous system and of spinal fluid, other microscopic examination"
90.11,Bact smear-endocrine,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, bacterial smear"
90.12,Culture-endocrine,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, culture"
90.13,C & s-endocrine,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, culture and sensitivity"
90.14,Parasitology-endocrine,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, parasitology"
90.15,Toxicology-endocrine,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, toxicology"
90.16,Cell block/pap-endocrine,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, cell block and Papanicolaou smear"
90.19,Micro exam-endocrine NEC,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, other microscopic examination"
93.21,Manual & mechan traction,Manual and mechanical traction
90.21,Bact smear-eye,"Microscopic examination of specimen from eye, bacterial smear"
90.22,Culture-eye,"Microscopic examination of specimen from eye, culture"
90.23,C & s-eye,"Microscopic examination of specimen from eye, culture and sensitivity"
90.24,Parasitology-eye,"Microscopic examination of specimen from eye, parasitology"
90.25,Toxicology-eye,"Microscopic examination of specimen from eye, toxicology"
90.26,Cell block/pap-eye,"Microscopic examination of specimen from eye, cell block and Papanicolaou smear"
90.29,Micro exam-eye NEC,"Microscopic examination of specimen from eye, other microscopic examination"
90.31,Bact smear-ent/larynx,"Microscopic examination of specimen from ear, nose, throat, and larynx, bacterial smear"
90.32,Culture-ent/larynx,"Microscopic examination of specimen from ear, nose, throat, and larynx, culture"
90.33,C & s-ent/larynx,"Microscopic examination of specimen from ear, nose, throat, and larynx, culture and sensitivity"
90.34,Parasitology-ent/larynx,"Microscopic examination of specimen from ear, nose, throat, and larynx, parasitology"
90.35,Toxicology-ent/larynx,"Microscopic examination of specimen from ear, nose, throat, and larynx, toxicology"
90.36,Cell block/pap-ent/laryn,"Microscopic examination of specimen from ear, nose, throat, and larynx, cell block and Papanicolaou smear"
90.39,Micro exam-ent/laryn NEC,"Microscopic examination of specimen from ear, nose, throat, and larynx, other microscopic examination"
90.41,Bact smear-lower resp,"Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, bacterial smear"
90.42,Culture-lower resp,"Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, culture"
90.43,C & s-lower resp,"Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, culture and sensitivity"
90.44,Parasitology-lower resp,"Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, parasitology"
90.45,Toxicology-lower resp,"Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, toxicology"
90.46,Cell block/pap-lowr resp,"Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, cell block and Papanicolaou smear"
90.49,Micro exam-lowr resp NEC,"Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, other microscopic examination"
90.51,Bact smear-blood,"Microscopic examination of blood, bacterial smear"
90.52,Culture-blood,"Microscopic examination of blood, culture"
93.71,Dyslexia training,Dyslexia training
90.53,C & s-blood,"Microscopic examination of blood, culture and sensitivity"
90.54,Parasitology-blood,"Microscopic examination of blood, parasitology"
90.55,Toxicology-blood,"Microscopic examination of blood, toxicology"
90.56,Cell block/pap-blood,"Microscopic examination of blood, cell block and Papanicolaou smear"
90.59,Micro exam-blood NEC,"Microscopic examination of blood, other microscopic examination"
90.61,Bact smear-spleen/marrow,"Microscopic examination of specimen from spleen and of bone marrow, bacterial smear"
90.62,Culture-spleen/marrow,"Microscopic examination of specimen from spleen and of bone marrow, culture"
90.63,C & s-spleen/marrow,"Microscopic examination of specimen from spleen and of bone marrow, culture and sensitivity"
90.64,Parasitol-spleen/marrow,"Microscopic examination of specimen from spleen and of bone marrow, parasitology"
90.65,Toxicology-spleen/marrow,"Microscopic examination of specimen from spleen and of bone marrow, toxicology"
90.66,Cell blk/pap-spleen/marr,"Microscopic examination of specimen from spleen and of bone marrow, cell block and Papanicolaou smear"
90.69,Micro exam-spln/marr NEC,"Microscopic examination of specimen from spleen and of bone marrow, other microscopic examination"
90.71,Bact smear-lymph system,"Microscopic examination of specimen from lymph node and of lymph, bacterial smear"
90.72,Culture-lymph system,"Microscopic examination of specimen from lymph node and of lymph, culture"
90.73,C & s-lymph system,"Microscopic examination of specimen from lymph node and of lymph, culture and sensitivity"
90.74,Parasitology-lymph sys,"Microscopic examination of specimen from lymph node and of lymph, parasitology"
90.75,Toxicology-lymph system,"Microscopic examination of specimen from lymph node and of lymph, toxicology"
90.76,Cell blk/pap-lymph sys,"Microscopic examination of specimen from lymph node and of lymph, cell block and Papanicolaou smear"
90.79,Micro exam-lymph sys NEC,"Microscopic examination of specimen from lymph node and of lymph, other microscopic examination"
90.81,Bact smear-upper GI,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, bacterial smear"
90.82,Culture-upper GI,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, culture"
90.83,C & s-upper GI,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, culture and sensitivity"
90.84,Parasitology-upper GI,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, parasitology"
90.85,Toxicology-upper GI,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, toxicology"
90.86,Cell blk/pap-upper GI,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, cell block and Papanicolaou smear"
90.89,Micro exam-upper GI NEC,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, other microscopic examination"
90.91,Bact smear-lower GI,"Microscopic examination of specimen from lower gastrointestinal tract and of stool, bacterial smear"
90.92,Culture-lower GI,"Microscopic examination of specimen from lower gastrointestinal tract and of stool, culture"
90.93,C & s-lower GI,"Microscopic examination of specimen from lower gastrointestinal tract and of stool, culture and sensitivity"
93.22,Ambulat & gait training,Ambulation and gait training
90.94,Parasitology-lower GI,"Microscopic examination of specimen from lower gastrointestinal tract and of stool, parasitology"
90.95,Toxicology-lower GI,"Microscopic examination of specimen from lower gastrointestinal tract and of stool, toxicology"
90.96,Cell blk/pap-lower GI,"Microscopic examination of specimen from lower gastrointestinal tract and of stool, cell block and Papanicolaou smear"
90.99,Micro exam-lower GI NEC,"Microscopic examination of specimen from lower gastrointestinal tract and of stool, other microscopic examination"
91.01,Bact smear-bili/pancreas,"Microscopic examination of specimen from liver, biliary tract, and pancreas, bacterial smear"
91.02,Culture-bili/pancreas,"Microscopic examination of specimen from liver, biliary tract, and pancreas, culture"
91.03,C & s-bili/pancreas,"Microscopic examination of specimen from liver, biliary tract, and pancreas, culture and sensitivity"
91.04,Parasitology-bili/pancr,"Microscopic examination of specimen from liver, biliary tract, and pancreas, parasitology"
91.05,Toxicology-bili/pancreas,"Microscopic examination of specimen from liver, biliary tract, and pancreas, toxicology"
91.06,Cell blk/pap-bili/pancre,"Microscopic examination of specimen from liver, biliary tract, and pancreas, cell block and Papanicolaou smear"
91.09,Micro exam-bili/panc NEC,"Microscopic examination of specimen from liver, biliary tract, and pancreas, other microscopic examination"
91.11,Bact smear-peritoneum,"Microscopic examination of peritoneal and retroperitoneal specimen, bacterial smear"
91.12,Culture-peritoneum,"Microscopic examination of peritoneal and retroperitoneal specimen, culture"
91.13,C & s-peritoneum,"Microscopic examination of peritoneal and retroperitoneal specimen, culture and sensitivity"
91.14,Parasitology-peritoneum,"Microscopic examination of peritoneal and retroperitoneal specimen, parasitology"
91.15,Toxicology-peritoneum,"Microscopic examination of peritoneal and retroperitoneal specimen, toxicology"
91.16,Cell blk/pap-peritoneum,"Microscopic examination of peritoneal and retroperitoneal specimen, cell block and Papanicolaou smear"
91.19,Micro exam-periton NEC,"Microscopic examination of peritoneal and retroperitoneal specimen, other microscopic examination"
91.21,Bact smear-upper urinary,"Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, bacterial smear"
91.22,Culture-upper urinary,"Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, culture"
91.23,C & s-upper urinary,"Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, culture and sensitivity"
91.24,Parasitology-upper urin,"Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, parasitology"
91.25,Toxicology-upper urinary,"Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, toxicology"
92.03,Renal scan/isotope funct,Renal scan and radioisotope function study
91.26,Cell blk/pap-upper urin,"Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, cell block and Papanicolaou smear"
91.29,Micro exam-uppr urin NEC,"Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, other microscopic examination"
91.31,Bact smear-lower urinary,"Microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, bacterial smear"
91.32,Culture-lower urinary,"Microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, culture"
91.33,C & s-lower urinary,"Microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, culture and sensitivity"
91.34,Parasitlolgy-lower urin,"Microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, parasitology"
91.35,Toxicology-lower urinary,"Microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, toxicology"
